m00,m01,m02,m03,m04,m05,m10,m11,m12,m13,m14,m15,m20,m21,m22,m23,m24,m25,m30,m31,m32,m33,m34,m35,m40,m41,m42,m43,m44,m45,m50,m51,m52,m53,m54,m55
1.0,6.0,1.0,2.0,8.0,4.0,0.16666666666666666,1.0,3.0,5.0,4.0,8.0,1.0,0.3333333333333333,1.0,5.0,4.0,4.0,0.5,0.2,0.2,1.0,4.0,4.0,0.125,0.25,0.25,0.25,1.0,7.0,0.25,0.125,0.25,0.25,0.14285714285714285,1.0
1.0,9.0,1.0,3.0,4.0,2.0,0.1111111111111111,1.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,5.0,9.0,0.25,0.2,0.25,0.2,1.0,9.0,0.5,0.25,1.0,0.1111111111111111,0.1111111111111111,1.0
1.0,6.0,1.0,9.0,5.0,2.0,0.16666666666666666,1.0,5.0,7.0,6.0,1.0,1.0,0.2,1.0,1.0,3.0,3.0,0.1111111111111111,0.14285714285714285,1.0,1.0,9.0,3.0,0.2,0.16666666666666666,0.3333333333333333,0.1111111111111111,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0
1.0,2.0,4.0,2.0,9.0,4.0,0.5,1.0,1.0,6.0,7.0,7.0,0.25,1.0,1.0,2.0,1.0,6.0,0.5,0.16666666666666666,0.5,1.0,1.0,6.0,0.1111111111111111,0.14285714285714285,1.0,1.0,1.0,7.0,0.25,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,1.0
1.0,6.0,9.0,8.0,2.0,9.0,0.16666666666666666,1.0,6.0,1.0,7.0,6.0,0.1111111111111111,0.16666666666666666,1.0,7.0,7.0,8.0,0.125,1.0,0.14285714285714285,1.0,7.0,7.0,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,5.0,0.1111111111111111,0.16666666666666666,0.125,0.14285714285714285,0.2,1.0
1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,8.0,6.0,4.0,0.3333333333333333,1.0,1.0,8.0,3.0,9.0,0.5,0.125,0.125,1.0,9.0,9.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.1111111111111111,1.0,1.0,0.5,0.25,0.1111111111111111,0.1111111111111111,1.0,1.0
1.0,5.0,4.0,8.0,8.0,3.0,0.2,1.0,4.0,6.0,6.0,7.0,0.25,0.25,1.0,1.0,4.0,3.0,0.125,0.16666666666666666,1.0,1.0,6.0,3.0,0.125,0.16666666666666666,0.25,0.16666666666666666,1.0,5.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.2,1.0
1.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,2.0,8.0,5.0,5.0,1.0,0.5,1.0,1.0,1.0,9.0,0.16666666666666666,0.125,1.0,1.0,3.0,7.0,1.0,0.2,1.0,0.3333333333333333,1.0,8.0,0.3333333333333333,0.2,0.1111111111111111,0.14285714285714285,0.125,1.0
1.0,7.0,8.0,9.0,3.0,9.0,0.14285714285714285,1.0,7.0,5.0,8.0,5.0,0.125,0.14285714285714285,1.0,8.0,6.0,1.0,0.1111111111111111,0.2,0.125,1.0,2.0,6.0,0.3333333333333333,0.125,0.16666666666666666,0.5,1.0,8.0,0.1111111111111111,0.2,1.0,0.16666666666666666,0.125,1.0
1.0,9.0,3.0,1.0,9.0,5.0,0.1111111111111111,1.0,2.0,1.0,6.0,4.0,0.3333333333333333,0.5,1.0,9.0,4.0,9.0,1.0,1.0,0.1111111111111111,1.0,3.0,5.0,0.1111111111111111,0.16666666666666666,0.25,0.3333333333333333,1.0,3.0,0.2,0.25,0.1111111111111111,0.2,0.3333333333333333,1.0
1.0,2.0,1.0,8.0,9.0,7.0,0.5,1.0,7.0,8.0,8.0,6.0,1.0,0.14285714285714285,1.0,2.0,4.0,5.0,0.125,0.125,0.5,1.0,1.0,7.0,0.1111111111111111,0.125,0.25,1.0,1.0,3.0,0.14285714285714285,0.16666666666666666,0.2,0.14285714285714285,0.3333333333333333,1.0
1.0,4.0,9.0,9.0,5.0,8.0,0.25,1.0,5.0,6.0,1.0,5.0,0.1111111111111111,0.2,1.0,8.0,4.0,6.0,0.1111111111111111,0.16666666666666666,0.125,1.0,8.0,8.0,0.2,1.0,0.25,0.125,1.0,4.0,0.125,0.2,0.16666666666666666,0.125,0.25,1.0
1.0,7.0,5.0,2.0,7.0,2.0,0.14285714285714285,1.0,7.0,9.0,2.0,7.0,0.2,0.14285714285714285,1.0,2.0,2.0,1.0,0.5,0.1111111111111111,0.5,1.0,9.0,6.0,0.14285714285714285,0.5,0.5,0.1111111111111111,1.0,3.0,0.5,0.14285714285714285,1.0,0.16666666666666666,0.3333333333333333,1.0
1.0,5.0,9.0,2.0,1.0,8.0,0.2,1.0,3.0,6.0,1.0,8.0,0.1111111111111111,0.3333333333333333,1.0,8.0,8.0,5.0,0.5,0.16666666666666666,0.125,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,4.0,0.125,0.125,0.2,1.0,0.25,1.0
1.0,5.0,4.0,3.0,8.0,7.0,0.2,1.0,8.0,6.0,6.0,9.0,0.25,0.125,1.0,7.0,7.0,3.0,0.3333333333333333,0.16666666666666666,0.14285714285714285,1.0,5.0,5.0,0.125,0.16666666666666666,0.14285714285714285,0.2,1.0,8.0,0.14285714285714285,0.1111111111111111,0.3333333333333333,0.2,0.125,1.0
1.0,3.0,3.0,5.0,6.0,9.0,0.3333333333333333,1.0,5.0,9.0,8.0,5.0,0.3333333333333333,0.2,1.0,2.0,4.0,5.0,0.2,0.1111111111111111,0.5,1.0,9.0,9.0,0.16666666666666666,0.125,0.25,0.1111111111111111,1.0,3.0,0.1111111111111111,0.2,0.2,0.1111111111111111,0.3333333333333333,1.0
1.0,1.0,8.0,1.0,5.0,3.0,1.0,1.0,9.0,8.0,2.0,3.0,0.125,0.1111111111111111,1.0,8.0,1.0,6.0,1.0,0.125,0.125,1.0,8.0,1.0,0.2,0.5,1.0,0.125,1.0,8.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.125,1.0
1.0,6.0,6.0,8.0,2.0,6.0,0.16666666666666666,1.0,6.0,2.0,4.0,4.0,0.16666666666666666,0.16666666666666666,1.0,2.0,4.0,9.0,0.125,0.5,0.5,1.0,7.0,3.0,0.5,0.25,0.25,0.14285714285714285,1.0,2.0,0.16666666666666666,0.25,0.1111111111111111,0.3333333333333333,0.5,1.0
1.0,3.0,7.0,8.0,3.0,8.0,0.3333333333333333,1.0,2.0,6.0,2.0,4.0,0.14285714285714285,0.5,1.0,4.0,7.0,8.0,0.125,0.16666666666666666,0.25,1.0,6.0,1.0,0.3333333333333333,0.5,0.14285714285714285,0.16666666666666666,1.0,9.0,0.125,0.25,0.125,1.0,0.1111111111111111,1.0
1.0,2.0,4.0,7.0,2.0,1.0,0.5,1.0,6.0,1.0,8.0,3.0,0.25,0.16666666666666666,1.0,9.0,7.0,4.0,0.14285714285714285,1.0,0.1111111111111111,1.0,1.0,2.0,0.5,0.125,0.14285714285714285,1.0,1.0,5.0,1.0,0.3333333333333333,0.25,0.5,0.2,1.0
1.0,3.0,4.0,8.0,8.0,6.0,0.3333333333333333,1.0,7.0,8.0,5.0,6.0,0.25,0.14285714285714285,1.0,5.0,2.0,3.0,0.125,0.125,0.2,1.0,5.0,5.0,0.125,0.2,0.5,0.2,1.0,5.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.2,1.0
1.0,7.0,7.0,4.0,3.0,8.0,0.14285714285714285,1.0,4.0,9.0,1.0,5.0,0.14285714285714285,0.25,1.0,6.0,7.0,7.0,0.25,0.1111111111111111,0.16666666666666666,1.0,2.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.5,1.0,2.0,0.125,0.2,0.14285714285714285,1.0,0.5,1.0
1.0,9.0,9.0,7.0,2.0,2.0,0.1111111111111111,1.0,4.0,5.0,7.0,7.0,0.1111111111111111,0.25,1.0,3.0,2.0,6.0,0.14285714285714285,0.2,0.3333333333333333,1.0,7.0,2.0,0.5,0.14285714285714285,0.5,0.14285714285714285,1.0,8.0,0.5,0.14285714285714285,0.16666666666666666,0.5,0.125,1.0
1.0,1.0,3.0,4.0,1.0,7.0,1.0,1.0,3.0,2.0,7.0,4.0,0.3333333333333333,0.3333333333333333,1.0,5.0,8.0,5.0,0.25,0.5,0.2,1.0,8.0,2.0,1.0,0.14285714285714285,0.125,0.125,1.0,2.0,0.14285714285714285,0.25,0.2,0.5,0.5,1.0
1.0,4.0,9.0,2.0,5.0,5.0,0.25,1.0,7.0,4.0,1.0,5.0,0.1111111111111111,0.14285714285714285,1.0,9.0,6.0,7.0,0.5,0.25,0.1111111111111111,1.0,1.0,4.0,0.2,1.0,0.16666666666666666,1.0,1.0,2.0,0.2,0.2,0.14285714285714285,0.25,0.5,1.0
1.0,3.0,5.0,2.0,2.0,3.0,0.3333333333333333,1.0,9.0,2.0,6.0,2.0,0.2,0.1111111111111111,1.0,9.0,9.0,8.0,0.5,0.5,0.1111111111111111,1.0,3.0,6.0,0.5,0.16666666666666666,0.1111111111111111,0.3333333333333333,1.0,6.0,0.3333333333333333,0.5,0.125,0.16666666666666666,0.16666666666666666,1.0
1.0,5.0,4.0,1.0,6.0,6.0,0.2,1.0,7.0,7.0,6.0,8.0,0.25,0.14285714285714285,1.0,4.0,9.0,1.0,1.0,0.14285714285714285,0.25,1.0,6.0,8.0,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.16666666666666666,1.0,2.0,0.16666666666666666,0.125,1.0,0.125,0.5,1.0
1.0,3.0,6.0,8.0,8.0,2.0,0.3333333333333333,1.0,9.0,2.0,8.0,7.0,0.16666666666666666,0.1111111111111111,1.0,8.0,9.0,2.0,0.125,0.5,0.125,1.0,7.0,7.0,0.125,0.125,0.1111111111111111,0.14285714285714285,1.0,7.0,0.5,0.14285714285714285,0.5,0.14285714285714285,0.14285714285714285,1.0
1.0,8.0,4.0,3.0,9.0,1.0,0.125,1.0,4.0,5.0,7.0,5.0,0.25,0.25,1.0,6.0,8.0,6.0,0.3333333333333333,0.2,0.16666666666666666,1.0,4.0,8.0,0.1111111111111111,0.14285714285714285,0.125,0.25,1.0,9.0,1.0,0.2,0.16666666666666666,0.125,0.1111111111111111,1.0
1.0,1.0,6.0,2.0,8.0,1.0,1.0,1.0,1.0,6.0,9.0,4.0,0.16666666666666666,1.0,1.0,6.0,5.0,2.0,0.5,0.16666666666666666,0.16666666666666666,1.0,9.0,1.0,0.125,0.1111111111111111,0.2,0.1111111111111111,1.0,5.0,1.0,0.25,0.5,1.0,0.2,1.0
1.0,1.0,9.0,2.0,7.0,9.0,1.0,1.0,7.0,6.0,1.0,1.0,0.1111111111111111,0.14285714285714285,1.0,7.0,1.0,7.0,0.5,0.16666666666666666,0.14285714285714285,1.0,2.0,7.0,0.14285714285714285,1.0,1.0,0.5,1.0,3.0,0.1111111111111111,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,1.0
1.0,2.0,4.0,6.0,4.0,3.0,0.5,1.0,2.0,6.0,5.0,5.0,0.25,0.5,1.0,9.0,1.0,7.0,0.16666666666666666,0.16666666666666666,0.1111111111111111,1.0,5.0,2.0,0.25,0.2,1.0,0.2,1.0,2.0,0.3333333333333333,0.2,0.14285714285714285,0.5,0.5,1.0
1.0,3.0,7.0,4.0,3.0,1.0,0.3333333333333333,1.0,7.0,3.0,5.0,4.0,0.14285714285714285,0.14285714285714285,1.0,2.0,3.0,3.0,0.25,0.3333333333333333,0.5,1.0,6.0,9.0,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,1.0,7.0,1.0,0.25,0.3333333333333333,0.1111111111111111,0.14285714285714285,1.0
1.0,1.0,3.0,4.0,8.0,5.0,1.0,1.0,9.0,4.0,5.0,7.0,0.3333333333333333,0.1111111111111111,1.0,4.0,2.0,5.0,0.25,0.25,0.25,1.0,6.0,8.0,0.125,0.2,0.5,0.16666666666666666,1.0,3.0,0.2,0.14285714285714285,0.2,0.125,0.3333333333333333,1.0
1.0,7.0,9.0,4.0,7.0,7.0,0.14285714285714285,1.0,4.0,4.0,3.0,5.0,0.1111111111111111,0.25,1.0,7.0,9.0,9.0,0.25,0.25,0.14285714285714285,1.0,4.0,8.0,0.14285714285714285,0.3333333333333333,0.1111111111111111,0.25,1.0,2.0,0.14285714285714285,0.2,0.1111111111111111,0.125,0.5,1.0
1.0,5.0,2.0,9.0,5.0,4.0,0.2,1.0,5.0,4.0,9.0,8.0,0.5,0.2,1.0,9.0,2.0,3.0,0.1111111111111111,0.25,0.1111111111111111,1.0,4.0,9.0,0.2,0.1111111111111111,0.5,0.25,1.0,3.0,0.25,0.125,0.3333333333333333,0.1111111111111111,0.3333333333333333,1.0
1.0,3.0,8.0,4.0,3.0,9.0,0.3333333333333333,1.0,2.0,2.0,5.0,4.0,0.125,0.5,1.0,5.0,7.0,8.0,0.25,0.5,0.2,1.0,7.0,1.0,0.3333333333333333,0.2,0.14285714285714285,0.14285714285714285,1.0,9.0,0.1111111111111111,0.25,0.125,1.0,0.1111111111111111,1.0
1.0,7.0,3.0,9.0,5.0,7.0,0.14285714285714285,1.0,9.0,4.0,8.0,3.0,0.3333333333333333,0.1111111111111111,1.0,6.0,2.0,8.0,0.1111111111111111,0.25,0.16666666666666666,1.0,8.0,2.0,0.2,0.125,0.5,0.125,1.0,9.0,0.14285714285714285,0.3333333333333333,0.125,0.5,0.1111111111111111,1.0
1.0,7.0,3.0,9.0,9.0,2.0,0.14285714285714285,1.0,9.0,9.0,5.0,5.0,0.3333333333333333,0.1111111111111111,1.0,8.0,8.0,1.0,0.1111111111111111,0.1111111111111111,0.125,1.0,5.0,8.0,0.1111111111111111,0.2,0.125,0.2,1.0,7.0,0.5,0.2,1.0,0.125,0.14285714285714285,1.0
1.0,3.0,8.0,5.0,1.0,2.0,0.3333333333333333,1.0,9.0,2.0,9.0,3.0,0.125,0.1111111111111111,1.0,3.0,7.0,5.0,0.2,0.5,0.3333333333333333,1.0,7.0,3.0,1.0,0.1111111111111111,0.14285714285714285,0.14285714285714285,1.0,6.0,0.5,0.3333333333333333,0.2,0.3333333333333333,0.16666666666666666,1.0
1.0,4.0,1.0,6.0,8.0,8.0,0.25,1.0,7.0,6.0,3.0,1.0,1.0,0.14285714285714285,1.0,8.0,2.0,8.0,0.16666666666666666,0.16666666666666666,0.125,1.0,7.0,2.0,0.125,0.3333333333333333,0.5,0.14285714285714285,1.0,5.0,0.125,1.0,0.125,0.5,0.2,1.0
1.0,1.0,9.0,7.0,7.0,6.0,1.0,1.0,3.0,3.0,6.0,1.0,0.1111111111111111,0.3333333333333333,1.0,5.0,9.0,6.0,0.14285714285714285,0.3333333333333333,0.2,1.0,8.0,6.0,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.125,1.0,5.0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.2,1.0
1.0,8.0,5.0,5.0,7.0,2.0,0.125,1.0,8.0,1.0,8.0,7.0,0.2,0.125,1.0,2.0,4.0,8.0,0.2,1.0,0.5,1.0,6.0,4.0,0.14285714285714285,0.125,0.25,0.16666666666666666,1.0,5.0,0.5,0.14285714285714285,0.125,0.25,0.2,1.0
1.0,9.0,1.0,6.0,4.0,3.0,0.1111111111111111,1.0,1.0,6.0,3.0,6.0,1.0,1.0,1.0,1.0,6.0,2.0,0.16666666666666666,0.16666666666666666,1.0,1.0,7.0,3.0,0.25,0.3333333333333333,0.16666666666666666,0.14285714285714285,1.0,3.0,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0
1.0,8.0,8.0,3.0,9.0,2.0,0.125,1.0,3.0,1.0,1.0,3.0,0.125,0.3333333333333333,1.0,4.0,7.0,9.0,0.3333333333333333,1.0,0.25,1.0,5.0,1.0,0.1111111111111111,1.0,0.14285714285714285,0.2,1.0,3.0,0.5,0.3333333333333333,0.1111111111111111,1.0,0.3333333333333333,1.0
1.0,5.0,7.0,2.0,6.0,8.0,0.2,1.0,8.0,6.0,1.0,9.0,0.14285714285714285,0.125,1.0,6.0,7.0,6.0,0.5,0.16666666666666666,0.16666666666666666,1.0,8.0,9.0,0.16666666666666666,1.0,0.14285714285714285,0.125,1.0,1.0,0.125,0.1111111111111111,0.16666666666666666,0.1111111111111111,1.0,1.0
1.0,7.0,5.0,2.0,9.0,8.0,0.14285714285714285,1.0,4.0,1.0,1.0,4.0,0.2,0.25,1.0,6.0,3.0,4.0,0.5,1.0,0.16666666666666666,1.0,3.0,3.0,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.125,0.25,0.25,0.3333333333333333,1.0,1.0
1.0,2.0,3.0,7.0,7.0,7.0,0.5,1.0,2.0,8.0,7.0,1.0,0.3333333333333333,0.5,1.0,6.0,8.0,5.0,0.14285714285714285,0.125,0.16666666666666666,1.0,8.0,4.0,0.14285714285714285,0.14285714285714285,0.125,0.125,1.0,5.0,0.14285714285714285,1.0,0.2,0.25,0.2,1.0
1.0,8.0,3.0,6.0,8.0,2.0,0.125,1.0,7.0,1.0,4.0,2.0,0.3333333333333333,0.14285714285714285,1.0,4.0,5.0,7.0,0.16666666666666666,1.0,0.25,1.0,1.0,9.0,0.125,0.25,0.2,1.0,1.0,2.0,0.5,0.5,0.14285714285714285,0.1111111111111111,0.5,1.0
1.0,2.0,2.0,5.0,5.0,2.0,0.5,1.0,7.0,2.0,5.0,3.0,0.5,0.14285714285714285,1.0,9.0,8.0,4.0,0.2,0.5,0.1111111111111111,1.0,1.0,5.0,0.2,0.2,0.125,1.0,1.0,7.0,0.5,0.3333333333333333,0.25,0.2,0.14285714285714285,1.0
1.0,2.0,1.0,7.0,3.0,2.0,0.5,1.0,8.0,3.0,4.0,6.0,1.0,0.125,1.0,3.0,9.0,2.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,6.0,1.0,0.3333333333333333,0.25,0.1111111111111111,0.16666666666666666,1.0,3.0,0.5,0.16666666666666666,0.5,1.0,0.3333333333333333,1.0
1.0,7.0,6.0,2.0,3.0,5.0,0.14285714285714285,1.0,5.0,3.0,8.0,7.0,0.16666666666666666,0.2,1.0,7.0,8.0,7.0,0.5,0.3333333333333333,0.14285714285714285,1.0,3.0,1.0,0.3333333333333333,0.125,0.125,0.3333333333333333,1.0,8.0,0.2,0.14285714285714285,0.14285714285714285,1.0,0.125,1.0
1.0,7.0,2.0,4.0,5.0,3.0,0.14285714285714285,1.0,6.0,6.0,9.0,1.0,0.5,0.16666666666666666,1.0,1.0,3.0,9.0,0.25,0.16666666666666666,1.0,1.0,5.0,7.0,0.2,0.1111111111111111,0.3333333333333333,0.2,1.0,5.0,0.3333333333333333,1.0,0.1111111111111111,0.14285714285714285,0.2,1.0
1.0,8.0,1.0,9.0,3.0,6.0,0.125,1.0,2.0,5.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,9.0,0.1111111111111111,0.2,0.5,1.0,6.0,9.0,0.3333333333333333,1.0,0.5,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0
1.0,5.0,2.0,6.0,2.0,1.0,0.2,1.0,6.0,2.0,8.0,1.0,0.5,0.16666666666666666,1.0,7.0,9.0,4.0,0.16666666666666666,0.5,0.14285714285714285,1.0,3.0,5.0,0.5,0.125,0.1111111111111111,0.3333333333333333,1.0,5.0,1.0,1.0,0.25,0.2,0.2,1.0
1.0,4.0,2.0,4.0,3.0,9.0,0.25,1.0,8.0,1.0,4.0,3.0,0.5,0.125,1.0,5.0,7.0,5.0,0.25,1.0,0.2,1.0,8.0,1.0,0.3333333333333333,0.25,0.14285714285714285,0.125,1.0,9.0,0.1111111111111111,0.3333333333333333,0.2,1.0,0.1111111111111111,1.0
1.0,6.0,8.0,7.0,7.0,7.0,0.16666666666666666,1.0,9.0,4.0,4.0,5.0,0.125,0.1111111111111111,1.0,3.0,5.0,5.0,0.14285714285714285,0.25,0.3333333333333333,1.0,5.0,8.0,0.14285714285714285,0.25,0.2,0.2,1.0,6.0,0.14285714285714285,0.2,0.2,0.125,0.16666666666666666,1.0
1.0,5.0,5.0,5.0,5.0,4.0,0.2,1.0,6.0,5.0,3.0,9.0,0.2,0.16666666666666666,1.0,7.0,9.0,6.0,0.2,0.2,0.14285714285714285,1.0,8.0,8.0,0.2,0.3333333333333333,0.1111111111111111,0.125,1.0,9.0,0.25,0.1111111111111111,0.16666666666666666,0.125,0.1111111111111111,1.0
1.0,4.0,9.0,8.0,5.0,5.0,0.25,1.0,4.0,9.0,4.0,8.0,0.1111111111111111,0.25,1.0,7.0,7.0,4.0,0.125,0.1111111111111111,0.14285714285714285,1.0,3.0,3.0,0.2,0.25,0.14285714285714285,0.3333333333333333,1.0,8.0,0.2,0.125,0.25,0.3333333333333333,0.125,1.0
1.0,6.0,5.0,6.0,4.0,7.0,0.16666666666666666,1.0,2.0,4.0,4.0,7.0,0.2,0.5,1.0,8.0,4.0,2.0,0.16666666666666666,0.25,0.125,1.0,8.0,5.0,0.25,0.25,0.25,0.125,1.0,9.0,0.14285714285714285,0.14285714285714285,0.5,0.2,0.1111111111111111,1.0
1.0,7.0,9.0,7.0,2.0,9.0,0.14285714285714285,1.0,8.0,8.0,6.0,5.0,0.1111111111111111,0.125,1.0,7.0,9.0,3.0,0.14285714285714285,0.125,0.14285714285714285,1.0,4.0,5.0,0.5,0.16666666666666666,0.1111111111111111,0.25,1.0,5.0,0.1111111111111111,0.2,0.3333333333333333,0.2,0.2,1.0
1.0,2.0,8.0,3.0,6.0,4.0,0.5,1.0,5.0,9.0,6.0,7.0,0.125,0.2,1.0,8.0,8.0,1.0,0.3333333333333333,0.1111111111111111,0.125,1.0,4.0,4.0,0.16666666666666666,0.16666666666666666,0.125,0.25,1.0,5.0,0.25,0.14285714285714285,1.0,0.25,0.2,1.0
1.0,7.0,8.0,6.0,9.0,9.0,0.14285714285714285,1.0,6.0,1.0,1.0,3.0,0.125,0.16666666666666666,1.0,7.0,6.0,1.0,0.16666666666666666,1.0,0.14285714285714285,1.0,8.0,8.0,0.1111111111111111,1.0,0.16666666666666666,0.125,1.0,7.0,0.1111111111111111,0.3333333333333333,1.0,0.125,0.14285714285714285,1.0
1.0,9.0,9.0,3.0,7.0,3.0,0.1111111111111111,1.0,4.0,2.0,8.0,1.0,0.1111111111111111,0.25,1.0,7.0,7.0,8.0,0.3333333333333333,0.5,0.14285714285714285,1.0,2.0,3.0,0.14285714285714285,0.125,0.14285714285714285,0.5,1.0,7.0,0.3333333333333333,1.0,0.125,0.3333333333333333,0.14285714285714285,1.0
1.0,3.0,9.0,5.0,6.0,5.0,0.3333333333333333,1.0,3.0,8.0,9.0,5.0,0.1111111111111111,0.3333333333333333,1.0,1.0,5.0,3.0,0.2,0.125,1.0,1.0,2.0,8.0,0.16666666666666666,0.1111111111111111,0.2,0.5,1.0,3.0,0.2,0.2,0.3333333333333333,0.125,0.3333333333333333,1.0
1.0,7.0,7.0,7.0,2.0,7.0,0.14285714285714285,1.0,5.0,6.0,7.0,8.0,0.14285714285714285,0.2,1.0,5.0,3.0,1.0,0.14285714285714285,0.16666666666666666,0.2,1.0,9.0,1.0,0.5,0.14285714285714285,0.3333333333333333,0.1111111111111111,1.0,4.0,0.14285714285714285,0.125,1.0,1.0,0.25,1.0
1.0,7.0,8.0,5.0,4.0,6.0,0.14285714285714285,1.0,1.0,7.0,5.0,6.0,0.125,1.0,1.0,5.0,2.0,8.0,0.2,0.14285714285714285,0.2,1.0,3.0,1.0,0.25,0.2,0.5,0.3333333333333333,1.0,8.0,0.16666666666666666,0.16666666666666666,0.125,1.0,0.125,1.0
1.0,2.0,1.0,9.0,9.0,7.0,0.5,1.0,9.0,1.0,6.0,5.0,1.0,0.1111111111111111,1.0,8.0,7.0,4.0,0.1111111111111111,1.0,0.125,1.0,7.0,5.0,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,7.0,0.14285714285714285,0.2,0.25,0.2,0.14285714285714285,1.0
1.0,7.0,9.0,4.0,4.0,1.0,0.14285714285714285,1.0,5.0,2.0,5.0,3.0,0.1111111111111111,0.2,1.0,5.0,2.0,9.0,0.25,0.5,0.2,1.0,4.0,6.0,0.25,0.2,0.5,0.25,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0,1.0
1.0,5.0,8.0,3.0,1.0,6.0,0.2,1.0,2.0,7.0,7.0,3.0,0.125,0.5,1.0,8.0,7.0,4.0,0.3333333333333333,0.14285714285714285,0.125,1.0,1.0,8.0,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,3.0,0.16666666666666666,0.3333333333333333,0.25,0.125,0.3333333333333333,1.0
1.0,8.0,7.0,1.0,9.0,6.0,0.125,1.0,4.0,3.0,9.0,8.0,0.14285714285714285,0.25,1.0,6.0,3.0,6.0,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,3.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,1.0,1.0,4.0,0.16666666666666666,0.125,0.16666666666666666,0.3333333333333333,0.25,1.0
1.0,9.0,1.0,2.0,1.0,3.0,0.1111111111111111,1.0,2.0,4.0,7.0,7.0,1.0,0.5,1.0,7.0,7.0,7.0,0.5,0.25,0.14285714285714285,1.0,7.0,9.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,4.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.25,1.0
1.0,3.0,7.0,4.0,7.0,7.0,0.3333333333333333,1.0,1.0,6.0,4.0,8.0,0.14285714285714285,1.0,1.0,6.0,4.0,3.0,0.25,0.16666666666666666,0.16666666666666666,1.0,2.0,5.0,0.14285714285714285,0.25,0.25,0.5,1.0,1.0,0.14285714285714285,0.125,0.3333333333333333,0.2,1.0,1.0
1.0,3.0,6.0,8.0,5.0,5.0,0.3333333333333333,1.0,6.0,1.0,7.0,9.0,0.16666666666666666,0.16666666666666666,1.0,9.0,6.0,3.0,0.125,1.0,0.1111111111111111,1.0,3.0,9.0,0.2,0.14285714285714285,0.16666666666666666,0.3333333333333333,1.0,6.0,0.2,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0
1.0,7.0,7.0,2.0,3.0,9.0,0.14285714285714285,1.0,9.0,2.0,1.0,4.0,0.14285714285714285,0.1111111111111111,1.0,7.0,7.0,7.0,0.5,0.5,0.14285714285714285,1.0,5.0,9.0,0.3333333333333333,1.0,0.14285714285714285,0.2,1.0,3.0,0.1111111111111111,0.25,0.14285714285714285,0.1111111111111111,0.3333333333333333,1.0
1.0,8.0,8.0,5.0,4.0,2.0,0.125,1.0,2.0,1.0,8.0,7.0,0.125,0.5,1.0,4.0,7.0,6.0,0.2,1.0,0.25,1.0,7.0,5.0,0.25,0.125,0.14285714285714285,0.14285714285714285,1.0,4.0,0.5,0.14285714285714285,0.16666666666666666,0.2,0.25,1.0
1.0,9.0,8.0,8.0,7.0,3.0,0.1111111111111111,1.0,6.0,3.0,7.0,5.0,0.125,0.16666666666666666,1.0,1.0,4.0,2.0,0.125,0.3333333333333333,1.0,1.0,1.0,7.0,0.14285714285714285,0.14285714285714285,0.25,1.0,1.0,7.0,0.3333333333333333,0.2,0.5,0.14285714285714285,0.14285714285714285,1.0
1.0,9.0,7.0,4.0,4.0,2.0,0.1111111111111111,1.0,7.0,6.0,6.0,4.0,0.14285714285714285,0.14285714285714285,1.0,2.0,1.0,6.0,0.25,0.16666666666666666,0.5,1.0,8.0,1.0,0.25,0.16666666666666666,1.0,0.125,1.0,3.0,0.5,0.25,0.16666666666666666,1.0,0.3333333333333333,1.0
